No,TIME,Pos_PSI@Body1,Vel_RZ@Body1,Acc_RZ@Body1,TZ_RSDA@RotationalSpring1,Pos1_Relative@RevJoint1
64,0.63,36.096341,1,5.2502334e-14,9.4079632e+09,36.096341
65,0.64,36.669299,1,-1.0644354e-12,9.3079632e+09,36.669299
66,0.65,37.242257,1,5.250234e-14,9.2079632e+09,37.242257
67,0.66,37.815214,1,5.250234e-14,9.1079632e+09,37.815214
68,0.67,38.388172,1,5.250234e-14,9.0079632e+09,38.388172
69,0.68,38.96113,1,5.250234e-14,8.9079632e+09,38.96113
70,0.69,39.534088,1,5.250234e-14,8.8079632e+09,39.534088
71,0.7,40.107046,1,5.250234e-14,8.7079632e+09,40.107046
72,0.71,40.680003,1,5.250234e-14,8.6079632e+09,40.680003
73,0.72,41.252961,1,5.250234e-14,8.5079632e+09,41.252961
74,0.73,41.825919,1,5.250234e-14,8.4079632e+09,41.825919
75,0.74,42.398877,1,5.250234e-14,8.3079632e+09,42.398877
76,0.75,42.971835,1,5.250234e-14,8.2079632e+09,42.971835
77,0.76,43.544792,1,5.250234e-14,8.1079632e+09,43.544792
78,0.77,44.11775,1,5.250234e-14,8.0079632e+09,44.11775
79,0.78,44.690708,1,5.250234e-14,7.9079632e+09,44.690708
80,0.79,45.263666,1,5.250234e-14,7.8079632e+09,45.263666
81,0.8,45.836624,1,5.250234e-14,7.7079632e+09,45.836624
82,0.81,46.409581,1,5.250234e-14,7.6079632e+09,46.409581
83,0.82,46.982539,1,5.250234e-14,7.5079632e+09,46.982539
84,0.83,47.555497,1,5.250234e-14,7.4079632e+09,47.555497
85,0.84,48.128455,1,5.250234e-14,7.3079632e+09,48.128455
86,0.85,48.701413,1,5.250234e-14,7.2079632e+09,48.701413
87,0.86,49.27437,1,5.250234e-14,7.1079632e+09,49.27437
88,0.87,49.847328,1,-1.0458199e-12,7.0079632e+09,49.847328
89,0.88,50.420286,1,7.1117976e-14,6.9079632e+09,50.420286
90,0.89,50.993244,1,7.1117976e-14,6.8079632e+09,50.993244
91,0.9,51.566202,1,7.1117976e-14,6.7079632e+09,51.566202
92,0.91,52.139159,1,7.1117976e-14,6.6079632e+09,52.139159
93,0.92,52.712117,1,7.1117976e-14,6.5079632e+09,52.712117
94,0.93,53.285075,1,7.1117976e-14,6.4079632e+09,53.285075
95,0.94,53.858033,1,7.1117976e-14,6.3079632e+09,53.858033
96,0.95,54.430991,1,7.1117976e-14,6.2079632e+09,54.430991
97,0.96,55.003948,1,7.1117976e-14,6.1079632e+09,55.003948
98,0.97,55.576906,1,7.1117976e-14,6.0079632e+09,55.576906
99,0.98,56.149864,1,7.1117976e-14,5.9079632e+09,56.149864
100,0.99,56.722822,1,7.1117976e-14,5.8079632e+09,56.722822
101,1,57.29578,1,7.1117976e-14,5.7079632e+09,57.29578
