No,TIME,Pos_PSI@Body1,Vel_RZ@Body1,Acc_RZ@Body1,TZ_RSDA@RotationalSpring1,Pos1_Relative@RevJoint1
39,0.38,89.994765,1.0507025e-05,0.0068260131,1968.5894,89.994765
40,0.39,89.99478,5.2503137e-05,0.0050750785,1962.7407,89.99478
41,0.4,89.994789,8.4569942e-06,-0.0012447167,1959.5823,89.994789
42,0.41,89.994785,-1.6671258e-05,-0.0020901224,1960.925,89.994785
43,0.42,89.994781,-6.8709487e-06,-4.3353527e-05,1962.3576,89.994781
44,0.43,89.994782,4.322115e-06,0.00073175307,1962.2136,89.994782
45,0.44,89.994783,3.4417743e-06,0.00018522831,1961.6717,89.994783
46,0.45,89.994783,-7.3513952e-07,-0.00021671815,1961.597,89.994783
47,0.46,89.994783,-1.3921644e-06,-0.00011604104,1961.772,89.994783
48,0.47,89.994783,-6.2212484e-08,4.9983114e-05,1961.8391,89.994783
49,0.48,89.994783,4.7966022e-07,5.2785885e-05,1961.7926,89.994783
50,0.49,89.994783,1.3341032e-07,-5.4880313e-06,1961.758,89.994783
51,0.5,89.994783,-1.3927372e-07,-2.000828e-05,1961.7665,89.994783
52,0.51,89.994783,-7.9675061e-08,-2.6961826e-06,1961.7807,89.994783
53,0.52,89.994783,3.0937543e-08,6.475446e-06,1961.781,89.994783
54,0.53,89.994783,3.5458533e-08,2.4598813e-06,1961.776,89.994783
55,0.54,89.994783,-2.7501719e-09,-1.7272865e-06,1961.7748,89.994783
56,0.55,89.994783,-1.3223086e-08,-1.2739564e-06,1961.7762,89.994783
57,0.56,89.994783,-2.0930404e-09,3.1735087e-07,1961.777,89.994783
58,0.57,89.994783,4.2072711e-09,5.2580439e-07,1961.7767,89.994783
59,0.58,89.994783,1.719355e-09,9.4070542e-09,1961.7763,89.994783
60,0.59,89.994783,-1.0941495e-09,-1.8443128e-07,1961.7764,89.994783
61,0.6,89.994783,-8.6418885e-10,-4.6146384e-08,1961.7765,89.994783
62,0.61,89.994783,1.8774112e-10,5.4746537e-08,1961.7765,89.994783
63,0.62,89.994783,3.5027417e-10,2.9084382e-08,1961.7765,89.994783
64,0.63,89.994783,1.4657441e-11,-1.2679655e-08,1961.7765,89.994783
65,0.64,89.994783,-1.2092331e-10,-1.3265269e-08,1961.7765,89.994783
66,0.65,89.994783,-3.327426e-11,1.4215141e-09,1961.7765,89.994783
67,0.66,89.994783,3.5205149e-11,5.0391319e-09,1961.7765,89.994783
68,0.67,89.994783,1.9993659e-11,6.6561129e-10,1961.7765,89.994783
69,0.68,89.994783,-7.8319777e-12,-1.633172e-09,1961.7765,89.994783
70,0.69,89.994783,-8.8798938e-12,-6.1425174e-10,1961.7765,89.994783
71,0.7,89.994783,7.1304238e-13,4.347785e-10,1961.7765,89.994783
72,0.71,89.994783,3.3227269e-12,3.1890513e-10,1961.7765,89.994783
73,0.72,89.994783,5.1006e-13,-8.1209415e-11,1961.7765,89.994783
74,0.73,89.994783,-1.0737517e-12,-1.3265725e-10,1961.7765,89.994783
75,0.74,89.994783,-4.3967842e-13,-1.9475316e-12,1961.7765,89.994783
76,0.75,89.994783,2.7020862e-13,4.6676626e-11,1961.7765,89.994783
77,0.76,89.994783,2.1406762e-13,1.1816142e-11,1961.7765,89.994783
78,0.77,89.994783,-5.5466338e-14,-1.4030217e-11,1961.7765,89.994783
79,0.78,89.994783,-1.0595872e-13,-8.042898e-12,1961.7765,89.994783
80,0.79,89.994783,-4.772474e-15,4.0647841e-12,1961.7765,89.994783
81,0.8,89.994783,1.207172e-14,2.4778743e-12,1961.7765,89.994783
82,0.81,89.994783,-2.3745201e-14,-1.5618366e-12,1961.7765,89.994783
83,0.82,89.994783,-2.6449259e-14,-7.0088269e-13,1961.7765,89.994783
84,0.83,89.994783,-2.2996284e-14,-3.4292702e-15,1961.7765,89.994783
85,0.84,89.994783,-1.4561975e-14,5.6114415e-13,1961.7765,89.994783
86,0.85,89.994783,-2.1008756e-15,1.017788e-12,1961.7765,89.994783
87,0.86,89.994783,-7.0405895e-15,9.9484171e-15,1961.7765,89.994783
88,0.87,89.994783,-1.9178416e-14,-8.0587229e-13,1961.7765,89.994783
89,0.88,89.994783,-1.648367e-14,-8.8974362e-14,1961.7765,89.994783
90,0.89,89.994783,-8.667425e-15,4.9142488e-13,1961.7765,89.994783
91,0.9,89.994783,-1.7361747e-14,-4.1581319e-13,1961.7765,89.994783
92,0.91,89.994783,-1.1881033e-14,2.2677654e-13,1961.7765,89.994783
93,0.92,89.994783,-1.812905e-15,7.4680072e-13,1961.7765,89.994783
94,0.93,89.994783,-8.6887076e-15,-2.0945327e-13,1961.7765,89.994783
95,0.94,89.994783,-2.2392163e-14,-9.8338142e-13,1961.7765,89.994783
96,0.95,89.994783,-2.0963232e-14,-2.3253179e-13,1961.7765,89.994783
97,0.96,89.994783,-1.4168544e-14,3.7546864e-13,1961.7765,89.994783
98,0.97,89.994783,-3.0352635e-15,8.673749e-13,1961.7765,89.994783
99,0.98,89.994783,-9.0481518e-15,-1.1173425e-13,1961.7765,89.994783
100,0.99,89.994783,-2.2054543e-14,-9.043375e-13,1961.7765,89.994783
101,1,89.994783,-2.0059918e-14,-1.6847085e-13,1961.7765,89.994783
