No,TIME,Pos_PSI@Body1,Vel_RZ@Body1,Acc_RZ@Body1,TZ_RSDA@RotationalSpring1,Pos1_Relative@RevJoint1
29,0.28,16.042818,1,1.090688e-17,2680.9364,16.042818
30,0.29,16.615776,1,1.090688e-17,2659.392,16.615776
31,0.3,17.188734,1,1.090688e-17,2637.8477,17.188734
32,0.31,17.761692,1,1.090688e-17,2616.3033,17.761692
33,0.32,18.334649,1,1.090688e-17,2594.759,18.334649
34,0.33,18.907607,1,1.090688e-17,2573.2146,18.907607
35,0.34,19.480565,1,3.2730291e-18,2551.6703,19.480565
36,0.35,20.053523,1,3.2730291e-18,2530.126,20.053523
37,0.36,20.626481,1,-4.3609601e-18,2508.5816,20.626481
38,0.37,21.199438,1,-4.3609601e-18,2487.0373,21.199438
39,0.38,21.772396,1,-4.3609601e-18,2465.4929,21.772396
40,0.39,22.345354,1,-4.3609601e-18,2443.9486,22.345354
41,0.4,22.918312,1,-4.3609601e-18,2422.4042,22.918312
42,0.41,23.49127,1,-4.3609601e-18,2400.8599,23.49127
43,0.42,24.064227,1,-5.4375763e-19,2379.3155,24.064227
44,0.43,24.637185,1,-5.4375763e-19,2357.7712,24.637185
45,0.44,25.210143,1,-5.4375763e-19,2336.2268,25.210143
46,0.45,25.783101,1,-5.4375763e-19,2314.6825,25.783101
47,0.46,26.356059,1,-5.4375763e-19,2293.1381,26.356059
48,0.47,26.929016,1,3.2736178e-18,2271.5938,26.929016
49,0.48,27.501974,1,3.2736178e-18,2250.0494,27.501974
50,0.49,28.074932,1,3.2736178e-18,2228.5051,28.074932
51,0.5,28.64789,1,3.2736178e-18,2206.9608,28.64789
52,0.51,29.220848,1,3.2736178e-18,2185.4164,29.220848
53,0.52,29.793805,1,3.2736178e-18,2163.8721,29.793805
54,0.53,30.366763,1,3.2736178e-18,2142.3277,30.366763
55,0.54,30.939721,1,3.2736178e-18,2120.7834,30.939721
56,0.55,31.512679,1,3.2736178e-18,2099.239,31.512679
57,0.56,32.085637,1,-5.4406666e-19,2077.6947,32.085637
58,0.57,32.658594,1,-5.4406666e-19,2056.1503,32.658594
59,0.58,33.231552,1,-5.4406666e-19,2034.606,33.231552
60,0.59,33.80451,1,-5.4406666e-19,2013.0616,33.80451
61,0.6,34.377468,1,-5.4406666e-19,1991.5173,34.377468
62,0.61,34.950426,1,-5.4406666e-19,1969.9729,34.950426
63,0.62,35.523383,1,-5.4406666e-19,1948.4286,35.523383
64,0.63,36.096341,1,-5.4406666e-19,1926.8842,36.096341
65,0.64,36.669299,1,-5.4406666e-19,1905.3399,36.669299
66,0.65,37.242257,1,-5.4406666e-19,1883.7955,37.242257
67,0.66,37.815214,1,-5.4406666e-19,1862.2512,37.815214
68,0.67,38.388172,1,-5.4406666e-19,1840.7069,38.388172
69,0.68,38.96113,1,-5.4406666e-19,1819.1625,38.96113
70,0.69,39.534088,1,-5.4406666e-19,1797.6182,39.534088
71,0.7,40.107046,1,-5.4406666e-19,1776.0738,40.107046
72,0.71,40.680003,1,-5.4406666e-19,1754.5295,40.680003
73,0.72,41.252961,1,-5.4406666e-19,1732.9851,41.252961
74,0.73,41.825919,1,-5.4406666e-19,1711.4408,41.825919
75,0.74,42.398877,1,-5.4406666e-19,1689.8964,42.398877
76,0.75,42.971835,1,-5.4406666e-19,1668.3521,42.971835
77,0.76,43.544792,1,-5.4406666e-19,1646.8077,43.544792
78,0.77,44.11775,1,-5.4406666e-19,1625.2634,44.11775
79,0.78,44.690708,1,-5.4406666e-19,1603.719,44.690708
80,0.79,45.263666,1,-5.4406666e-19,1582.1747,45.263666
81,0.8,45.836624,1,-5.4406666e-19,1560.6303,45.836624
82,0.81,46.409581,1,-5.4406666e-19,1539.086,46.409581
83,0.82,46.982539,1,-5.4406666e-19,1517.5417,46.982539
84,0.83,47.555497,1,-5.4406666e-19,1495.9973,47.555497
85,0.84,48.128455,1,-5.4406666e-19,1474.453,48.128455
86,0.85,48.701413,1,-5.4406666e-19,1452.9086,48.701413
87,0.86,49.27437,1,-5.4406666e-19,1431.3643,49.27437
88,0.87,49.847328,1,-5.4406666e-19,1409.8199,49.847328
89,0.88,50.420286,1,-5.4406666e-19,1388.2756,50.420286
90,0.89,50.993244,1,-5.4406666e-19,1366.7312,50.993244
91,0.9,51.566202,1,-1.4987633e-18,1345.1869,51.566202
92,0.91,52.139159,1,-5.4405916e-19,1323.6425,52.139159
93,0.92,52.712117,1,-5.4405916e-19,1302.0982,52.712117
94,0.93,53.285075,1,-5.4405916e-19,1280.5538,53.285075
95,0.94,53.858033,1,-5.4405916e-19,1259.0095,53.858033
96,0.95,54.430991,1,-5.4405916e-19,1237.4651,54.430991
97,0.96,55.003948,1,-5.4405916e-19,1215.9208,55.003948
98,0.97,55.576906,1,1.3654374e-18,1194.3764,55.576906
99,0.98,56.149864,1,1.3654374e-18,1172.8321,56.149864
100,0.99,56.722822,1,1.3654374e-18,1151.2878,56.722822
101,1,57.29578,1,1.3654374e-18,1129.7434,57.29578
