No,TIME,Pos_PSI@Body1,Vel_RZ@Body1,Acc_RZ@Body1,TZ_RSDA@RotationalSpring1,Pos1_Relative@RevJoint1
68,0.67,89.999758,9.0151804e-15,-1.3160364e-13,1961.3507,89.999758
69,0.68,89.999758,1.4493256e-14,3.2133716e-13,1961.3507,89.999758
70,0.69,89.999758,-8.0709306e-15,-1.3971667e-12,1961.3507,89.999758
71,0.7,89.999758,-1.501388e-14,-9.2858551e-13,1961.3507,89.999758
72,0.71,89.999758,1.5130525e-14,1.7000985e-12,1961.3507,89.999758
73,0.72,89.999758,6.0995543e-15,-3.5365243e-14,1961.3507,89.999758
74,0.73,89.999758,1.2522383e-14,4.1640014e-13,1961.3507,89.999758
75,0.74,89.999758,-9.1085159e-15,-1.3032599e-12,1961.3507,89.999758
76,0.75,89.999758,-1.5129673e-14,-8.3583042e-13,1961.3507,89.999758
77,0.76,89.999758,1.5925144e-14,1.791711e-12,1961.3507,89.999758
78,0.77,89.999758,7.7932955e-15,5.5113763e-14,1961.3507,89.999758
79,0.78,89.999758,1.510412e-14,5.0575957e-13,1961.3507,89.999758
80,0.79,89.999758,-5.6499195e-15,-1.2150161e-12,1961.3507,89.999758
81,0.8,89.999758,-1.0805169e-14,-7.486887e-13,1961.3507,89.999758
82,0.81,89.999758,-1.1382864e-14,-2.8807587e-13,1961.3507,89.999758
83,0.82,89.999758,2.5048134e-14,2.3327079e-12,1961.3507,89.999758
84,0.83,89.999758,-1.0261912e-14,-1.5764337e-12,1961.3507,89.999758
85,0.84,89.999758,-1.8964328e-14,-1.105639e-12,1961.3507,89.999758
86,0.85,89.999758,9.4424115e-15,1.5252363e-12,1961.3507,89.999758
87,0.86,89.999758,3.118296e-14,1.957782e-12,1961.3507,89.999758
88,0.87,89.999758,2.4680234e-14,2.1907895e-13,1961.3507,89.999758
89,0.88,89.999758,1.111761e-15,-1.4982052e-12,1961.3507,89.999758
90,0.89,89.999758,-6.823501e-15,-1.0284192e-12,1961.3507,89.999758
91,0.9,89.999758,-1.0147111e-14,-5.6438041e-13,1961.3507,89.999758
92,0.91,89.999758,-8.9158532e-15,-1.0604294e-13,1961.3507,89.999758
93,0.92,89.999758,-3.1859126e-15,3.4664839e-13,1961.3507,89.999758
94,0.93,89.999758,6.987066e-15,7.9374804e-13,1961.3507,89.999758
95,0.94,89.999758,2.1547899e-14,1.2353049e-12,1961.3507,89.999758
96,0.95,89.999758,7.954355e-15,-4.9446798e-13,1961.3507,89.999758
97,0.96,89.999758,9.8708411e-15,-3.7056919e-14,1961.3507,89.999758
98,0.97,89.999758,1.6276842e-14,4.1471441e-13,1961.3507,89.999758
99,0.98,89.999758,-5.3708992e-15,-1.3049446e-12,1961.3507,89.999758
100,0.99,89.999758,-1.1408815e-14,-8.3750924e-13,1961.3507,89.999758
101,1,89.999758,1.9629375e-14,1.7900429e-12,1961.3507,89.999758
